user_id,join_date,last_activity_date,days_active,retention_flag,retention_rate
7568,10/13/2024,2/18/2023,235,1,
7569,6/13/2025,4/19/2021,290,1,
7570,2/25/2025,2/4/2023,328,1,
7571,5/15/2024,10/5/2022,310,1,
7572,9/16/2025,4/16/2020,5,0,
7573,11/2/2024,5/19/2024,296,1,
7574,12/11/2024,8/10/2023,187,1,
7575,9/5/2023,11/12/2022,399,1,
7576,10/22/2025,1/13/2021,299,1,
7577,2/22/2025,12/25/2023,60,1,
7578,7/10/2025,5/5/2023,189,1,
7579,11/13/2025,7/16/2022,145,1,
7580,8/6/2023,10/30/2022,79,1,
7581,10/21/2024,12/10/2022,359,1,
7582,5/1/2025,1/11/2024,28,0,
7583,8/8/2024,12/2/2021,120,1,
7584,10/30/2023,8/9/2024,371,1,
7585,10/19/2024,1/13/2024,83,1,
7586,7/1/2024,10/13/2020,50,1,
7587,4/2/2024,8/27/2021,378,1,
7588,8/1/2024,2/6/2022,21,0,
7589,9/25/2024,10/21/2024,361,1,
7590,2/26/2024,12/15/2020,92,1,
7591,11/14/2023,5/6/2024,129,1,
7592,11/1/2023,8/11/2021,221,1,
7593,4/27/2025,7/8/2022,113,1,
7594,12/14/2024,11/7/2023,262,1,
7595,10/18/2025,12/27/2021,137,1,
7596,5/18/2023,6/30/2022,20,0,
7597,10/12/2025,8/9/2023,203,1,
7598,6/6/2024,12/7/2021,142,1,
7599,1/8/2023,3/15/2022,397,1,
7600,2/21/2025,1/14/2024,97,1,
7601,3/11/2025,4/19/2024,347,1,
7602,2/1/2024,12/31/2020,56,1,
7603,6/14/2024,10/24/2020,135,1,
7604,3/11/2024,3/14/2023,306,1,
7605,5/20/2023,11/3/2023,190,1,
7606,4/16/2023,4/28/2023,348,1,
7607,1/22/2025,1/15/2023,17,0,
7608,4/18/2025,12/13/2020,95,1,
7609,4/16/2023,2/18/2022,97,1,
7610,10/10/2023,10/24/2023,297,1,
7611,9/9/2023,4/28/2020,45,1,
7612,10/21/2025,6/5/2020,60,1,
7613,4/24/2024,11/11/2021,372,1,
7614,2/1/2025,8/28/2023,315,1,
7615,1/17/2025,8/25/2020,201,1,
7616,6/11/2025,6/8/2024,198,1,
7617,5/26/2024,10/25/2022,84,1,
7618,7/22/2025,7/21/2023,103,1,
7619,4/22/2024,11/28/2021,1,0,
7620,12/21/2023,1/12/2023,136,1,
7621,2/2/2025,7/9/2020,159,1,
7622,4/13/2023,9/10/2021,365,1,
7623,3/28/2023,3/26/2022,233,1,
7624,12/27/2024,9/17/2021,399,1,
7625,2/3/2024,11/25/2023,199,1,
7626,5/18/2024,10/2/2023,39,1,
7627,9/29/2024,2/22/2023,397,1,
7628,12/7/2023,7/4/2020,61,1,
7629,2/15/2023,6/11/2024,296,1,
7630,1/19/2024,9/24/2023,58,1,
7631,2/18/2025,11/25/2022,370,1,
7632,1/20/2024,5/17/2022,10,0,
7633,4/3/2025,2/18/2021,226,1,
7634,2/13/2025,1/27/2022,335,1,
7635,3/15/2024,1/24/2021,215,1,
7636,5/22/2023,5/15/2023,258,1,
7637,12/12/2024,11/2/2022,148,1,
7638,8/23/2023,10/4/2020,238,1,
7639,9/21/2023,4/24/2021,179,1,
7640,12/20/2025,7/14/2020,166,1,
7641,6/30/2025,9/2/2022,368,1,
7642,7/29/2025,12/27/2023,252,1,
7643,8/26/2025,2/9/2023,226,1,
7644,1/21/2023,7/11/2021,156,1,
7645,6/25/2025,1/22/2022,194,1,
7646,11/21/2025,9/3/2020,180,1,
7647,9/9/2025,5/10/2020,123,1,
7648,12/5/2023,3/23/2023,39,1,
7649,3/17/2023,9/21/2023,85,1,
7650,5/27/2024,2/12/2023,35,1,
7651,7/13/2024,3/16/2021,324,1,
7652,10/16/2023,6/1/2022,154,1,
7653,1/25/2023,10/24/2021,64,1,
7654,5/12/2025,8/24/2021,328,1,
7655,6/22/2025,7/29/2023,274,1,
7656,6/10/2025,7/12/2020,153,1,
7657,12/10/2024,1/18/2022,268,1,
7658,3/21/2023,7/16/2021,181,1,
7659,9/1/2023,7/12/2024,323,1,
7660,11/3/2023,6/26/2022,276,1,
7661,10/16/2024,3/29/2022,227,1,
7662,2/25/2023,11/2/2023,1,0,
7663,6/3/2023,9/11/2022,151,1,
7664,4/5/2025,9/18/2022,329,1,
7665,7/8/2025,10/28/2022,266,1,
7666,10/17/2025,7/17/2020,55,1,
7667,10/6/2025,7/26/2022,63,1,
7668,9/7/2024,7/13/2022,98,1,
7669,5/13/2024,11/20/2020,270,1,
7670,3/6/2023,1/11/2023,358,1,
7671,5/7/2023,2/18/2023,190,1,
7672,12/10/2023,11/30/2022,250,1,
7673,11/13/2025,1/26/2022,194,1,
7674,2/18/2023,12/29/2023,393,1,
7675,7/7/2024,7/27/2022,386,1,
7676,8/14/2024,9/27/2022,185,1,
7677,6/18/2025,11/25/2023,57,1,
7678,8/8/2023,5/17/2024,191,1,
7679,5/18/2023,4/6/2021,228,1,
7680,2/13/2025,8/26/2024,368,1,
7681,8/15/2025,9/28/2023,232,1,
7682,10/13/2025,7/30/2023,315,1,
7683,2/4/2025,6/17/2021,206,1,
7684,12/8/2024,2/26/2024,209,1,
7685,5/26/2025,9/20/2021,127,1,
7686,9/6/2024,9/9/2020,243,1,
7687,10/15/2023,11/28/2022,105,1,
7688,4/24/2023,7/22/2020,142,1,
7689,12/16/2023,6/16/2022,343,1,
7690,9/29/2025,3/20/2021,386,1,
7691,9/4/2023,11/28/2022,237,1,
7692,5/29/2023,6/22/2023,202,1,
7693,7/16/2024,5/25/2023,212,1,
7694,2/17/2024,2/26/2022,227,1,
7695,3/21/2025,12/16/2021,371,1,
7696,8/27/2024,4/16/2024,344,1,
7697,2/17/2024,6/11/2023,330,1,
7698,10/14/2025,12/13/2021,167,1,
7699,3/9/2023,1/9/2022,11,0,
7700,6/5/2024,5/14/2022,297,1,
7701,9/14/2025,2/20/2023,35,1,
7702,11/13/2025,4/29/2020,27,0,
7703,7/18/2024,2/11/2020,1,0,
7704,1/8/2024,1/15/2023,206,1,
7705,10/15/2025,5/17/2024,243,1,
7706,1/1/2023,9/13/2022,364,1,
7707,6/15/2025,4/14/2022,135,1,
7708,1/13/2024,6/11/2021,22,0,
7709,8/16/2024,6/14/2024,264,1,
7710,9/25/2025,6/28/2021,270,1,
7711,3/17/2025,10/27/2022,115,1,
7712,5/14/2024,1/7/2022,347,1,
7713,12/22/2025,12/13/2021,73,1,
7714,12/30/2025,4/5/2022,240,1,
7715,6/26/2024,7/25/2023,241,1,
7716,8/12/2024,7/10/2023,304,1,
7717,2/18/2023,4/6/2021,392,1,
7718,6/25/2025,7/8/2021,346,1,
7719,10/25/2025,6/7/2022,383,1,
7720,4/4/2023,5/12/2020,63,1,
7721,5/19/2023,8/26/2021,138,1,
7722,12/26/2023,5/16/2023,190,1,
7723,6/11/2023,4/25/2024,358,1,
7724,1/14/2024,7/7/2021,231,1,
7725,7/30/2025,11/21/2022,11,0,
7726,3/1/2025,6/2/2021,63,1,
7727,5/19/2023,11/9/2021,134,1,
7728,12/6/2023,6/27/2020,111,1,
7729,4/2/2024,11/15/2020,85,1,
7730,9/9/2024,10/12/2022,345,1,
7731,9/1/2023,4/27/2022,370,1,
7732,7/22/2023,4/6/2021,347,1,
7733,10/15/2024,10/9/2023,52,1,
7734,10/8/2025,7/4/2021,15,0,
7735,5/7/2023,7/6/2021,241,1,
7736,5/5/2024,10/22/2021,171,1,
7737,2/16/2025,11/24/2023,138,1,
7738,10/29/2023,6/11/2020,103,1,
7739,10/9/2024,5/2/2021,284,1,
7740,9/3/2024,2/2/2021,318,1,
7741,6/25/2023,10/30/2022,264,1,
7742,8/26/2023,4/25/2021,250,1,
7743,6/17/2025,3/8/2021,392,1,
7744,1/26/2025,12/18/2021,310,1,
7745,2/26/2023,9/29/2022,295,1,
7746,7/27/2024,10/12/2022,54,1,
7747,8/14/2024,7/27/2021,176,1,
7748,11/4/2024,4/14/2021,148,1,
7749,12/7/2023,5/15/2020,94,1,
7750,2/11/2024,7/12/2022,124,1,
7751,1/6/2024,1/4/2023,40,1,
7752,12/20/2025,3/16/2023,259,1,
7753,9/10/2024,10/26/2021,115,1,
7754,4/25/2025,2/2/2023,205,1,
7755,10/2/2023,5/6/2021,340,1,
7756,9/1/2025,7/18/2023,180,1,
7757,5/20/2024,4/2/2022,251,1,
7758,4/11/2024,12/6/2023,312,1,
7759,1/4/2023,4/20/2024,221,1,
7760,1/8/2024,2/9/2022,389,1,
7761,8/8/2023,1/22/2021,196,1,
7762,7/28/2023,6/7/2023,153,1,
7763,7/25/2024,3/21/2021,304,1,
7764,1/1/2023,12/17/2022,64,1,
7765,6/3/2025,10/21/2024,305,1,
7766,1/1/2024,9/23/2020,69,1,
7767,5/20/2025,7/19/2021,343,1,
7768,9/20/2025,4/12/2023,18,0,
7769,3/19/2023,2/15/2024,172,1,
7770,10/20/2024,11/1/2020,129,1,
7771,4/24/2025,3/18/2024,242,1,
7772,2/7/2024,1/3/2021,124,1,
7773,5/6/2023,4/30/2021,219,1,
7774,6/26/2025,1/28/2021,126,1,
7775,3/25/2025,12/5/2023,137,1,
7776,12/30/2024,7/29/2022,347,1,
7777,1/1/2024,4/27/2024,159,1,
7778,9/2/2024,9/15/2021,358,1,
7779,9/23/2024,2/3/2020,31,1,
7780,10/6/2023,6/14/2022,309,1,
7781,3/21/2025,11/2/2022,157,1,
7782,11/27/2024,8/14/2022,90,1,
7783,9/15/2023,1/5/2022,268,1,
7784,6/2/2024,2/21/2022,224,1,
7785,6/22/2025,3/4/2024,251,1,
7786,10/25/2023,5/17/2024,258,1,
7787,10/25/2023,1/5/2023,115,1,
7788,1/2/2025,3/11/2023,363,1,
7789,3/21/2025,12/26/2022,252,1,
7790,2/27/2024,3/18/2022,146,1,
7791,1/16/2024,9/28/2024,393,1,
7792,4/12/2025,5/6/2023,266,1,
7793,9/6/2025,8/21/2021,5,0,
7794,3/25/2024,6/10/2022,310,1,
7795,2/20/2024,3/12/2023,394,1,
7796,11/3/2025,4/10/2024,179,1,
7797,5/13/2023,8/7/2020,106,1,
7798,7/6/2025,3/11/2023,138,1,
7799,11/19/2024,11/2/2021,377,1,
7800,10/9/2023,6/29/2020,117,1,
7801,6/29/2023,4/12/2022,318,1,
7802,12/1/2025,6/27/2021,337,1,
7803,9/1/2025,2/24/2021,301,1,
7804,2/22/2023,11/6/2022,208,1,
7805,10/4/2024,5/4/2021,287,1,
7806,11/13/2023,6/4/2023,3,0,
7807,11/3/2025,5/15/2021,50,1,
7808,4/26/2024,12/28/2023,182,1,
7809,6/16/2023,8/28/2022,236,1,
7810,4/6/2025,2/16/2020,29,0,
7811,12/21/2024,8/18/2021,115,1,
7812,8/11/2025,7/3/2023,258,1,
7813,1/11/2024,3/18/2023,191,1,
7814,10/25/2023,4/30/2021,61,1,
7815,12/11/2023,5/30/2021,199,1,
7816,10/31/2024,2/8/2022,17,0,
7817,12/8/2025,11/3/2022,93,1,
7818,5/12/2023,6/9/2022,33,1,
7819,4/29/2024,9/14/2023,39,1,
7820,6/17/2023,3/12/2021,357,1,
7821,6/14/2025,4/13/2021,350,1,
7822,9/21/2025,5/17/2023,120,1,
7823,6/26/2025,1/4/2023,0,0,
7824,5/30/2025,4/10/2023,101,1,
7825,10/31/2024,1/9/2022,122,1,
7826,4/9/2023,1/13/2021,52,1,
7827,1/17/2024,4/16/2022,105,1,
7828,3/13/2025,5/23/2024,236,1,
7829,1/24/2024,1/17/2021,142,1,
7830,8/6/2024,10/16/2023,103,1,
7831,5/22/2023,6/10/2023,181,1,
7832,10/9/2025,1/5/2021,191,1,
7833,1/10/2024,4/17/2021,141,1,
7834,11/28/2025,4/5/2021,84,1,
7835,2/4/2025,10/8/2022,39,1,
7836,9/21/2023,9/29/2020,78,1,
7837,9/4/2023,7/28/2021,388,1,
7838,5/6/2024,3/26/2023,155,1,
7839,1/1/2023,10/19/2023,106,1,
7840,6/8/2025,8/21/2023,364,1,
7841,6/6/2024,7/8/2022,46,1,
7842,1/9/2023,11/22/2020,230,1,
7843,10/27/2024,1/8/2021,344,1,
7844,7/16/2024,9/23/2022,110,1,
7845,8/8/2024,2/9/2024,396,1,
7846,10/12/2025,12/24/2023,336,1,
7847,2/9/2023,12/13/2021,282,1,
7848,6/13/2023,11/6/2022,164,1,
7849,4/11/2024,5/3/2023,123,1,
7850,6/26/2025,4/19/2024,206,1,
7851,4/15/2025,3/10/2023,331,1,
7852,11/10/2023,10/10/2021,282,1,
7853,8/5/2025,1/26/2021,320,1,
7854,6/14/2025,7/7/2020,63,1,
7855,6/22/2024,10/15/2023,284,1,
7856,2/22/2024,7/30/2020,152,1,
7857,12/19/2024,8/11/2021,309,1,
7858,11/12/2024,4/20/2024,199,1,
7859,8/6/2023,5/31/2023,156,1,
7860,11/13/2025,5/5/2021,187,1,
7861,2/27/2025,1/13/2024,222,1,
7862,2/20/2024,2/21/2020,1,0,
7863,3/11/2025,7/19/2020,188,1,
7864,4/15/2023,4/14/2023,273,1,
7865,9/3/2023,5/14/2022,6,0,
7866,1/1/2024,4/9/2022,378,1,
7867,3/22/2023,10/7/2020,3,0,
7868,6/12/2024,12/30/2022,302,1,
7869,5/13/2023,7/31/2021,84,1,
7870,8/3/2023,6/16/2021,371,1,
7871,9/14/2025,9/14/2023,114,1,
7872,7/7/2024,11/23/2023,344,1,
7873,6/21/2025,10/17/2021,191,1,
7874,1/3/2024,3/3/2024,126,1,
7875,3/6/2025,3/21/2022,57,1,
7876,2/10/2025,4/27/2021,77,1,
7877,10/9/2025,1/17/2022,355,1,
7878,11/18/2023,5/23/2024,173,1,
7879,3/27/2025,4/12/2023,168,1,
7880,12/27/2025,10/20/2022,70,1,
7881,9/29/2024,7/18/2021,21,0,
7882,12/23/2023,11/20/2020,91,1,
7883,7/21/2024,10/29/2022,217,1,
7884,12/4/2024,9/8/2020,160,1,
7885,2/1/2025,12/1/2022,302,1,
7886,6/11/2025,2/25/2022,286,1,
7887,1/12/2025,11/11/2024,384,1,
7888,8/29/2025,9/15/2023,109,1,
7889,2/7/2023,11/25/2022,268,1,
7890,4/21/2024,3/7/2023,317,1,
7891,10/1/2023,10/2/2023,188,1,
7892,9/29/2024,3/26/2024,88,1,
7893,9/9/2023,12/11/2021,330,1,
7894,8/14/2025,10/31/2022,352,1,
7895,8/7/2024,12/28/2021,358,1,
7896,7/9/2025,11/2/2021,167,1,
7897,1/14/2023,4/30/2021,394,1,
7898,5/18/2025,10/12/2020,171,1,
7899,6/19/2023,2/10/2021,308,1,
7900,12/14/2025,11/25/2021,129,1,
7901,1/31/2023,12/5/2022,147,1,
7902,4/30/2024,6/24/2022,210,1,
7903,11/23/2024,3/19/2023,369,1,
7904,10/19/2024,12/19/2022,259,1,
7905,2/18/2024,1/30/2021,194,1,
7906,1/22/2023,1/23/2021,302,1,
7907,3/30/2025,12/16/2022,336,1,
7908,7/30/2024,9/10/2021,9,0,
7909,1/16/2024,2/5/2021,337,1,
7910,3/14/2024,11/4/2023,364,1,
7911,2/18/2023,3/13/2023,284,1,
7912,12/6/2025,1/19/2022,128,1,
7913,6/23/2025,9/23/2020,222,1,
7914,3/21/2024,6/23/2021,172,1,
7915,2/27/2023,10/22/2023,371,1,
7916,6/23/2025,10/30/2020,196,1,
7917,11/13/2024,10/18/2021,222,1,
7918,3/29/2023,4/12/2023,84,1,
7919,8/14/2023,4/2/2021,241,1,
7920,10/13/2023,9/23/2022,330,1,
7921,8/11/2023,11/5/2022,127,1,
7922,4/11/2025,10/19/2021,385,1,
7923,11/11/2025,4/20/2021,128,1,
7924,12/14/2024,11/19/2023,294,1,
7925,2/2/2024,1/3/2021,171,1,
7926,11/21/2025,6/23/2024,191,1,
7927,11/14/2023,3/13/2020,8,0,
7928,6/16/2024,1/31/2021,204,1,
7929,3/4/2023,12/18/2022,111,1,
7930,5/30/2023,2/6/2024,342,1,
7931,3/24/2025,9/12/2020,125,1,
7932,12/22/2024,12/22/2021,10,0,
7933,7/4/2025,9/10/2020,239,1,
7934,1/23/2024,11/23/2022,150,1,
7935,11/13/2025,4/15/2020,10,0,
7936,9/2/2023,4/27/2023,20,0,
7937,2/12/2024,5/12/2020,33,1,
7938,12/21/2025,1/18/2024,271,1,
7939,2/27/2023,2/19/2023,21,0,
7940,11/27/2025,5/21/2022,240,1,
7941,6/17/2023,4/13/2021,295,1,
7942,6/21/2023,12/8/2023,314,1,
7943,3/9/2024,6/4/2021,318,1,
7944,6/20/2025,9/20/2024,321,1,
7945,1/24/2025,1/16/2021,379,1,
7946,4/25/2024,6/1/2021,349,1,
7947,5/10/2025,6/6/2024,261,1,
7948,5/19/2023,11/20/2022,342,1,
7949,8/24/2024,5/10/2020,117,1,
7950,5/24/2023,8/9/2024,333,1,
7951,5/23/2025,9/27/2020,4,0,
7952,11/20/2023,10/2/2022,371,1,
7953,3/31/2023,3/24/2023,225,1,
7954,11/30/2024,7/2/2023,157,1,
7955,3/13/2025,4/27/2020,60,1,
7956,9/28/2023,4/25/2024,156,1,
7957,12/3/2025,4/1/2021,18,0,
7958,8/29/2023,3/1/2024,387,1,
7959,12/5/2024,12/30/2023,142,1,
7960,9/12/2023,11/20/2020,102,1,
7961,1/16/2025,12/25/2023,200,1,
7962,8/16/2024,1/12/2024,193,1,
7963,11/3/2025,12/19/2020,77,1,
7964,3/10/2024,7/10/2022,218,1,
7965,11/25/2023,1/28/2022,279,1,
7966,6/24/2025,12/7/2021,44,1,
7967,5/30/2024,4/22/2021,273,1,
7968,6/3/2024,10/12/2021,89,1,
7969,3/2/2025,8/4/2020,179,1,
7970,6/1/2024,9/15/2021,94,1,
7971,5/11/2023,7/3/2021,231,1,
7972,7/18/2024,9/1/2023,135,1,
7973,3/22/2025,6/24/2023,163,1,
7974,6/12/2023,12/9/2021,16,0,
7975,12/27/2025,3/16/2023,199,1,
7976,4/10/2024,12/16/2021,140,1,
7977,11/25/2023,12/6/2020,325,1,
7978,11/28/2023,7/19/2024,273,1,
7979,6/19/2024,10/15/2023,389,1,
7980,4/6/2024,5/11/2022,371,1,
7981,12/17/2023,5/4/2022,161,1,
7982,10/14/2025,9/16/2020,199,1,
7983,4/4/2025,11/28/2022,334,1,
7984,8/6/2023,3/27/2021,21,0,
7985,11/28/2023,2/25/2024,198,1,
7986,8/1/2023,7/10/2022,227,1,
7987,2/26/2023,1/14/2022,190,1,
7988,2/19/2025,4/25/2020,14,0,
7989,5/15/2024,4/29/2021,65,1,
7990,10/4/2023,8/24/2022,275,1,
7991,11/10/2024,5/12/2021,281,1,
7992,2/4/2023,12/31/2021,321,1,
7993,9/22/2023,5/27/2024,349,1,
7994,6/12/2023,12/17/2023,36,1,
7995,3/28/2023,9/18/2022,331,1,
7996,10/18/2024,8/19/2023,368,1,
7997,1/9/2023,12/10/2021,325,1,
7998,9/4/2023,9/11/2023,69,1,
7999,9/23/2025,2/7/2022,245,1,
8000,11/10/2024,6/9/2023,366,1,
8001,9/18/2025,3/9/2022,133,1,
8002,7/30/2025,3/4/2021,92,1,
8003,9/16/2023,6/28/2021,178,1,
8004,12/13/2025,4/4/2024,336,1,
8005,1/16/2024,8/24/2023,257,1,
8006,1/12/2025,11/11/2021,130,1,
8007,8/29/2025,12/31/2021,372,1,
8008,12/21/2023,7/5/2020,184,1,
8009,3/20/2023,7/24/2021,337,1,
8010,10/19/2024,1/22/2024,187,1,
8011,5/27/2025,9/6/2022,234,1,
8012,12/26/2023,11/8/2023,47,1,
8013,12/19/2023,3/11/2022,385,1,
8014,9/16/2023,11/29/2022,335,1,
8015,8/21/2025,9/27/2023,10,0,
8016,3/14/2024,6/7/2021,37,1,
8017,2/23/2025,4/16/2024,168,1,
8018,5/26/2023,4/20/2021,396,1,
8019,4/11/2025,6/13/2022,117,1,
8020,5/7/2023,6/26/2023,97,1,
8021,6/12/2023,9/20/2021,275,1,
8022,2/22/2024,3/10/2023,385,1,
8023,2/8/2024,7/31/2020,192,1,
8024,2/10/2025,12/28/2023,327,1,
8025,5/3/2024,5/30/2021,210,1,
8026,8/23/2025,5/17/2021,280,1,
8027,5/21/2025,8/2/2022,389,1,
8028,11/10/2025,10/14/2020,240,1,
8029,10/24/2024,6/27/2022,138,1,
8030,1/30/2024,4/22/2024,179,1,
8031,2/5/2025,2/13/2023,322,1,
8032,7/24/2024,2/5/2024,371,1,
8033,4/5/2023,7/15/2021,259,1,
8034,8/5/2025,10/27/2022,259,1,
8035,5/18/2024,1/22/2022,288,1,
8036,11/11/2024,3/16/2022,305,1,
8037,3/31/2023,11/25/2023,170,1,
8038,3/10/2023,5/16/2021,157,1,
8039,12/16/2023,12/24/2021,183,1,
8040,5/24/2024,10/7/2022,270,1,
8041,12/13/2024,4/8/2021,290,1,
8042,4/23/2023,2/28/2024,267,1,
8043,12/30/2025,10/8/2024,294,1,
8044,10/30/2024,11/13/2022,196,1,
8045,12/28/2023,11/4/2022,103,1,
8046,8/30/2023,1/24/2023,184,1,
8047,1/2/2025,1/12/2023,34,1,
8048,11/4/2024,6/22/2023,174,1,
8049,6/13/2023,12/3/2020,29,0,
8050,7/18/2024,7/1/2022,133,1,
8051,1/4/2025,11/8/2020,196,1,
8052,11/23/2025,10/8/2023,315,1,
8053,12/29/2025,3/17/2021,325,1,
8054,8/31/2024,6/20/2023,62,1,
8055,6/8/2023,4/20/2024,120,1,
8056,12/13/2023,3/25/2021,144,1,
8057,10/11/2025,3/29/2022,0,0,
8058,8/5/2024,8/5/2022,226,1,
8059,7/4/2024,2/9/2022,181,1,
8060,5/21/2024,8/2/2023,297,1,
8061,10/26/2023,7/11/2021,65,1,
8062,3/1/2025,6/7/2021,58,1,
8063,4/3/2025,6/26/2022,164,1,
8064,12/17/2023,3/19/2024,327,1,
8065,7/1/2024,12/11/2022,125,1,
8066,9/12/2025,4/22/2021,181,1,
8067,6/17/2025,7/28/2023,214,1,
8068,4/26/2024,1/18/2021,375,1,
8069,8/18/2023,6/29/2023,179,1,
8070,7/11/2023,10/31/2021,321,1,
8071,2/3/2024,9/28/2024,359,1,
8072,7/27/2023,8/25/2022,45,1,
8073,4/27/2023,7/22/2022,125,1,
8074,5/5/2024,2/2/2023,57,1,
8075,1/25/2023,1/16/2024,230,1,
8076,6/27/2025,12/11/2022,273,1,
8077,10/28/2024,6/10/2022,235,1,
8078,12/10/2023,9/15/2023,181,1,
8079,2/26/2025,4/17/2024,235,1,
8080,6/12/2023,5/15/2020,119,1,
8081,3/19/2024,7/2/2022,30,1,
8082,4/21/2025,8/10/2021,341,1,
8083,3/11/2024,1/7/2022,210,1,
8084,7/14/2023,3/31/2024,157,1,
8085,6/6/2024,9/19/2023,61,1,
8086,7/25/2024,12/26/2022,398,1,
8087,8/29/2024,9/8/2022,316,1,
8088,5/24/2025,8/25/2022,16,0,
8089,2/23/2023,2/9/2023,23,0,
8090,3/24/2023,6/25/2023,149,1,
8091,12/18/2025,9/27/2022,59,1,
8092,2/27/2025,5/3/2022,308,1,
8093,5/1/2024,7/8/2020,8,0,
8094,11/17/2025,4/29/2024,368,1,
8095,7/26/2024,3/13/2024,346,1,
8096,2/17/2024,8/8/2022,343,1,
8097,4/1/2023,7/29/2020,134,1,
8098,2/25/2025,2/20/2023,246,1,
8099,5/6/2025,9/11/2023,158,1,
8100,6/8/2025,6/7/2023,289,1,
8101,1/30/2025,5/31/2024,333,1,
8102,9/21/2023,11/4/2022,341,1,
8103,5/8/2025,1/24/2023,384,1,
8104,6/14/2024,10/25/2023,90,1,
8105,2/11/2024,4/13/2023,7,0,
8106,4/15/2023,11/4/2022,15,0,
8107,3/20/2025,4/18/2022,307,1,
8108,9/28/2023,2/4/2021,41,1,
8109,10/10/2023,1/7/2023,135,1,
8110,12/14/2023,7/21/2022,56,1,
8111,4/1/2024,12/6/2023,375,1,
8112,5/16/2024,3/21/2022,125,1,
8113,7/23/2024,4/5/2023,264,1,
8114,10/28/2025,8/6/2022,22,0,
8115,4/20/2024,1/27/2021,134,1,
8116,11/12/2023,8/3/2021,283,1,
8117,3/15/2025,6/2/2022,40,1,
8118,9/23/2023,1/12/2024,60,1,
8119,2/15/2023,9/20/2022,271,1,
8120,6/14/2025,10/14/2020,163,1,
8121,12/16/2025,5/11/2021,273,1,
8122,10/2/2023,9/23/2022,297,1,
8123,12/29/2023,12/16/2023,88,1,
8124,5/2/2024,5/3/2021,68,1,
8125,5/9/2025,4/18/2022,99,1,
8126,11/6/2024,4/7/2022,107,1,
8127,12/7/2023,9/8/2020,117,1,
8128,5/8/2024,7/13/2020,100,1,
8129,1/19/2024,12/18/2020,66,1,
8130,11/23/2023,11/26/2021,159,1,
8131,11/7/2025,2/12/2021,287,1,
8132,12/3/2023,7/20/2024,251,1,
8133,12/6/2025,6/14/2023,62,1,
8134,8/17/2025,7/14/2023,310,1,
8135,6/5/2023,12/19/2023,384,1,
8136,6/7/2024,7/18/2023,329,1,
8137,10/24/2025,1/7/2024,190,1,
8138,7/24/2024,7/6/2024,346,1,
8139,5/27/2024,4/8/2024,139,1,
8140,12/9/2025,3/12/2023,132,1,
8141,6/9/2025,10/3/2023,105,1,
8142,4/9/2025,12/15/2021,35,1,
8143,8/2/2025,6/8/2022,153,1,
8144,11/22/2025,4/7/2021,143,1,
8145,10/25/2023,1/22/2023,254,1,
8146,9/6/2023,7/13/2022,242,1,
8147,6/17/2024,7/1/2023,205,1,
8148,10/9/2025,10/25/2020,225,1,
8149,1/16/2023,9/1/2023,184,1,
8150,9/11/2024,1/10/2022,11,0,
8151,11/21/2024,4/7/2020,39,1,
8152,9/13/2025,1/9/2021,242,1,
8153,2/9/2023,12/4/2020,150,1,
8154,2/28/2024,6/11/2021,369,1,
8155,2/8/2023,11/10/2020,240,1,
8156,10/6/2023,6/16/2021,217,1,
8157,3/28/2024,9/30/2022,272,1,
8158,4/26/2023,8/9/2022,54,1,
8159,6/6/2025,9/25/2021,54,1,
8160,5/29/2023,6/21/2023,230,1,
8161,8/1/2024,4/27/2021,108,1,
8162,12/14/2025,5/25/2022,361,1,
8163,2/4/2023,7/6/2024,251,1,
8164,5/11/2025,5/23/2021,69,1,
8165,1/22/2023,1/1/2024,267,1,
8166,3/4/2024,9/30/2020,72,1,
8167,7/4/2023,5/31/2021,304,1,
8168,7/27/2023,3/18/2022,139,1,
8169,5/22/2025,6/28/2022,173,1,
8170,1/7/2025,1/5/2022,346,1,
8171,4/2/2025,9/3/2021,328,1,
8172,3/17/2024,1/24/2022,325,1,
8173,4/13/2023,8/3/2020,31,1,
8174,6/25/2024,2/10/2022,142,1,
8175,2/19/2023,1/23/2023,114,1,
8176,4/29/2023,7/27/2021,258,1,
8177,10/14/2025,11/23/2020,239,1,
8178,2/26/2025,7/18/2023,190,1,
8179,3/6/2023,3/13/2024,290,1,
8180,7/19/2024,4/29/2022,181,1,
8181,12/10/2023,7/20/2020,127,1,
8182,6/7/2023,3/22/2023,345,1,
8183,9/23/2025,1/19/2021,76,1,
8184,6/1/2025,5/9/2023,101,1,
8185,7/18/2023,7/13/2024,269,1,
8186,6/4/2024,5/10/2023,316,1,
8187,4/18/2024,11/26/2021,285,1,
8188,1/28/2025,5/2/2024,364,1,
8189,2/14/2024,11/18/2024,339,1,
8190,10/30/2025,10/3/2021,329,1,
8191,9/28/2025,7/26/2023,19,0,
8192,8/22/2024,3/31/2022,202,1,
8193,10/16/2025,10/5/2024,399,1,
8194,8/14/2025,4/9/2021,336,1,
8195,2/7/2023,3/11/2023,398,1,
8196,3/21/2025,8/14/2023,1,0,
8197,9/30/2024,1/6/2023,326,1,
8198,12/21/2023,11/25/2020,298,1,
8199,2/11/2024,7/13/2021,389,1,
8200,7/25/2024,6/19/2022,158,1,
8201,11/23/2024,11/5/2023,363,1,
